net_worth,cash,shares_held,profit,Drawdown,Volatility
10450.729675292969,74.09002685546878,48,30.239501953125,0.004845029840830422,0.0046763754415122104
10461.770202636715,74.09002685546878,48,11.040527343746362,0.0037937122773035086,0.004659024524304183
10546.729675292969,74.09002685546878,48,84.95947265625364,0.0,0.003381784067429866
10540.490173339844,74.09002685546878,48,-6.239501953125,0.0005916053739143246,0.0037307659127708247
10546.729675292969,74.09002685546878,48,6.239501953125,0.0,0.003442566587152632
10520.809997558594,74.09002685546878,48,-25.919677734375,0.002457603307601131,0.003436023353620317
10569.28973388672,74.09002685546878,48,48.47973632812682,0.0,0.0033074879165622653
10560.170349121094,74.09002685546878,48,-9.119384765626819,0.000862819072542662,0.0034179747206227523
10590.40985107422,74.09002685546878,48,30.23950195312682,0.0,0.0033997878006243798
10536.170349121094,74.09002685546878,48,-54.23950195312682,0.0051215677878250505,0.003420701140094995
10555.849792480469,74.09002685546878,48,19.679443359375,0.003263335326936972,0.0035629368984471813
10579.370056152346,74.09002685546878,48,23.52026367187682,0.0010424332086406644,0.0034451005991046253
10564.009704589844,74.09002685546878,48,-15.360351562501819,0.0024928352023787788,0.0033383025552412744
10563.529968261719,74.09002685546878,48,-0.479736328125,0.0025381343300680003,0.0032853345300563734
10584.650085449219,74.09002685546878,48,21.1201171875,0.0005438661681651147,0.0032874021540327935
10530.890319824217,74.09002685546878,48,-53.75976562500182,0.005620134828300944,0.003285302411333776
10523.689880371094,74.09002685546878,48,-7.200439453123181,0.006300036697480522,0.0035318334393431897
10504.009704589844,74.09002685546878,48,-19.68017578125,0.008158338317342173,0.0035225435424622357
10555.370056152346,74.09002685546878,48,51.36035156250182,0.0033086344546260217,0.0035469811363190214
10538.090026855469,74.09002685546878,48,-17.28002929687682,0.004940302118094594,0.0033403159519877295
10508.330261230469,74.09002685546878,48,-29.759765625,0.007750369532244893,0.0033349804654361223
10508.809997558594,74.09002685546878,48,0.479736328125,0.0077050704045556724,0.0034143563809248384
10555.849792480469,74.09002685546878,48,47.039794921875,0.003263335326936972,0.002822397417747972
10587.529968261719,74.09002685546878,48,31.68017578125,0.0002719330840826432,0.003017476448883466
10586.569763183597,74.09002685546878,48,-0.960205078121362,0.000362600498434314,0.003090911692721989
10562.569763183597,74.09002685546878,48,-24.0,0.0026288017444196714,0.0030235525065553676
10311.529968261719,74.09002685546878,48,-251.03979492187864,0.026333247412914252,0.0028900305617420275
