Date,Adj Close,Close,High,Low,Open,Volume,daily_return,log_return,sma_20,sma_50,sma_200,rsi,macd,volatility_20,atr,volume_ma_20,volume_change,regime
2015-11-18,175.8600311279297,208.72999572753903,208.8999938964844,205.9900054931641,206.0399932861328,121342500,0.0158660363433502,0.0157414864700227,207.7799980163574,201.51699981689453,206.5495002746582,57.87175322974728,1.141130073806096,2.2146028219678837,2.384828665552471,110007825.0,0.0018064177365784,1
2015-11-19,175.7084503173828,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789065,88220500,-0.0008623229984451,-0.0008626950128016,207.94449844360352,201.77099975585935,206.56165031433105,57.350947733921984,1.1921177612130125,2.1384466789748524,2.2751984825498397,105673265.0,-0.2729628942868327,1
2015-11-20,176.34872436523438,209.3099975585937,210.1199951171875,208.8600006103516,209.4499969482422,94011500,0.003644183628457,0.0036375596790126,208.0344985961914,202.022399597168,206.58045028686524,59.02759119523177,1.2791063343852898,2.156995027081213,2.2248265956126856,103151725.0,0.0656423393655669,1
2015-11-23,176.1465606689453,209.07000732421875,209.97999572753903,208.5200042724609,209.3800048828125,64931200,-0.0011465779808619,-0.0011472358042736,208.13799896240235,202.2835998535156,206.60265029907225,58.2488617829578,1.3135385444204246,2.1544051304294203,2.1701955141459317,102946635.0,-0.309327050414045,1
2015-11-24,176.38241577148438,209.3500061035156,209.8300018310547,207.4100036621093,207.8699951171875,98874400,0.001339258475572,0.0013383624688403,208.27549896240237,202.5013998413086,206.61535034179687,58.929642509266095,1.3478823318913271,2.138779560139189,2.18803856091732,103995065.0,0.5227563944605982,1
2015-11-25,176.35716247558594,209.32000732421875,209.7400054931641,209.009994506836,209.5,51980100,-0.000143294857522,-0.000143305125211,208.2939994812012,202.68420013427732,206.62730041503903,58.81898304281579,1.3570363102577687,2.14650740716905,2.0838937341609465,99798735.0,-0.4742815127070303,1
2015-11-27,176.55938720703125,209.5599975585937,209.8000030517578,208.8600006103516,209.42999267578125,37317800,0.0011465231510487,0.0011458663953233,208.3304992675781,202.8808001708984,206.6305004119873,59.47460975753824,1.3678879494949283,2.16225022721095,2.002187213249895,97138350.0,-0.2820752557228632,1
2015-11-30,175.8263397216797,208.69000244140625,209.88999938964844,208.5599975585937,209.75,112822700,-0.0041515323884473,-0.0041601739244038,208.36849975585935,203.14560028076173,206.62505043029785,55.99434961787615,1.2914001594977549,2.161519337923526,1.954173971664527,96225640.0,2.0232945136101272,1
2015-12-01,177.50303649902344,210.67999267578125,210.82000732421875,209.1100006103516,209.44000244140625,97858400,0.0095356280180873,0.0094904508850662,208.382999420166,203.43,206.627900390625,61.53838993955896,1.3755026770911627,2.176712696031979,1.9667333224608108,96805020.0,-0.1326355423155092,1
2015-12-02,175.69155883789062,208.52999877929688,211.0,208.22999572753903,210.6199951171875,108441300,-0.0102050216974947,-0.0102574499238718,208.25949935913087,203.7223999023437,206.6199003601074,53.6710329814747,1.2542102341517136,2.088708446756524,2.0241098188893933,97464780.0,0.1081450340491976,1
2015-12-03,173.23146057128906,205.6100006103516,209.1499938964844,204.75,208.8300018310547,166224200,-0.0140027726755791,-0.0141017364276533,208.0219993591309,203.9625997924805,206.59805038452149,45.21617064536715,0.9119532214012338,2.1072677451955832,2.193815824431894,100964765.0,0.5328495693061592,1
2015-12-04,176.60992431640625,209.6199951171875,209.97000122070312,205.6100006103516,205.6100006103516,192913900,0.0195029156895689,0.0193151709493906,207.99549942016603,204.29699981689453,206.5899503326416,55.56783039798994,0.9532961125676708,2.0822830891690614,2.34854330914044,106690025.0,0.1605644665457857,1
2015-12-07,175.5399169921875,208.3500061035156,209.72999572753903,207.1999969482422,209.22999572753903,102027100,-0.006058529926794,-0.0060769572853991,207.9110000610352,204.60699981689453,206.57565032958985,52.203503970954415,0.8735138283445281,2.028547203659784,2.361504414151612,106267805.0,-0.4711262381819039,1
2015-12-08,174.36038208007812,206.9499969482422,208.2899932861328,205.77999877929688,206.4900054931641,103372400,-0.0067195061879568,-0.0067421837146053,207.85449981689453,204.98579986572267,206.55135032653808,48.70288403893743,0.6893701251468087,2.0393005924995555,2.376397479156405,104885990.0,0.013185712423464,1
2015-12-09,173.00393676757812,205.33999633789065,208.67999267578125,204.17999267578125,206.19000244140625,162401500,-0.0077796599859539,-0.0078100794119385,207.69349975585936,205.33019989013675,206.51990028381348,44.96838425610925,0.4088088260875508,2.106665755644828,2.528083373502376,109212335.0,0.5710334673471835,1
2015-12-10,173.45045471191406,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900,0.0025810791309488,0.0025777538668262,207.59999923706056,205.6149996948242,206.4923502349853,46.42476639576323,0.2266161573544138,2.1456311911155157,2.5110769386902647,111626480.0,-0.2849271712391819,1
2015-12-11,170.08877563476562,201.8800048828125,204.13999938964844,201.509994506836,203.3500061035156,211173300,-0.0193811158935705,-0.0195713922445069,207.45199966430664,205.80999969482423,206.4484502410889,38.22358925260051,-0.2369997261029368,2.42935526313556,2.643142915237497,116119385.0,0.8184388209997684,1
2015-12-14,170.94818115234375,202.8999938964844,203.0500030517578,199.9499969482422,202.07000732421875,182385200,0.0050524518971752,0.0050397310916021,207.46999969482425,205.9679995727539,206.40300018310543,41.08864968885324,-0.5161640470816735,2.392092705529026,2.6757760001145057,117559790.0,-0.1363245258751935,1
2015-12-15,172.74270629882812,205.02999877929688,206.1100006103516,202.8699951171875,204.6999969482422,154069600,0.0104978065396057,0.0104430871908064,207.44049987792968,206.0991995239258,206.372550201416,46.65272667955128,-0.5590854013896376,2.419588106221687,2.716078106760905,119381010.0,-0.1552516322596351,1
2015-12-16,175.2703094482422,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000,0.0146320051595441,0.0145259902611953,207.56849975585936,206.30399963378903,206.3615502166748,53.33751091098585,-0.3470256601620747,2.377201916597268,2.778500837555885,123175675.0,0.2787532387959728,1
2015-12-17,172.59947204589844,204.8600006103516,208.47999572753903,204.83999633789065,208.3999938964844,173092500,-0.015238178087519,-0.0153554722146246,207.375,206.4129995727539,206.33355018615725,46.68111925456844,-0.4298046266926576,2.434497048585257,2.8400364484196348,125763175.0,-0.1214336833877279,1
2015-12-18,169.52464294433594,200.0200042724609,202.92999267578125,199.8300018310547,202.7700042724609,251393500,-0.0236258729057433,-0.0239094390792097,206.9485000610352,206.38919952392575,206.29615020751956,38.73309735101875,-0.8758584578894784,2.91715459537989,2.9964623291965826,133921825.0,0.4523650649219348,1
2015-12-21,170.9230194091797,201.6699981689453,201.8800048828125,200.08999633789065,201.4100036621093,99094300,0.008249144391762,0.008215306163752,206.56650009155277,206.3959994506836,206.2627001953125,42.33749961217384,-1.083726095057585,3.086928809245983,2.915286492136226,134175965.0,-0.6058199595454934,1
2015-12-22,172.47409057617188,203.5,203.8500061035156,201.5500030517578,202.72000122070312,111026200,0.0090742393398626,0.0090333158103591,206.2879997253418,206.4355993652344,206.2553002166748,46.12333643851857,-1.0882521479677507,3.100408167200207,2.871337674966337,136480715.0,0.1204095492879004,1
2015-12-23,174.60984802246094,206.0200042724609,206.07000732421875,204.5800018310547,204.69000244140625,110987200,0.0123833133781863,0.0123072673109855,206.12149963378903,206.5509994506836,206.2629002380371,50.90360665478574,-0.8783704850888512,3.0155699308984585,2.8498140784843677,137086355.0,-0.0003512684393413,1
2015-12-24,174.32168579101562,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600,-0.0016503814660152,-0.0016517448457778,205.9394989013672,206.67879943847657,206.2558001708984,50.25569738498128,-0.731046796983378,2.920720619180617,2.71125619160044,136914330.0,-0.5626558738304958,1
2015-12-28,173.9233856201172,205.2100067138672,205.259994506836,203.94000244140625,204.8600006103516,65899900,-0.002285034902033,-0.0022876495781282,205.72199935913085,206.7359994506836,206.2527001953125,49.32120628623369,-0.6447829950365644,2.796234282387783,2.6418800517986227,138343435.0,0.357652308630479,1
2015-12-29,175.77944946289062,207.3999938964844,207.7899932861328,206.47000122070312,206.509994506836,92640700,0.0106719317331869,0.010615388596982,205.6574989318848,206.81859924316407,206.24680015563965,53.6464832674188,-0.3951496086297084,2.7384495646711757,2.637459088974837,137334335.0,0.4057790679500273,1
2015-12-30,174.53355407714844,205.92999267578125,207.2100067138672,205.759994506836,207.1100006103516,63317700,-0.0070877592283674,-0.0071129967160006,205.4199989318848,206.86979919433597,206.2366500854492,50.529101193085765,-0.3123298208327867,2.473051585854911,2.566211967594378,135607300.0,-0.3165239468181912,1
2015-12-31,172.78765869140625,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900,-0.0100033877135956,-0.0100537577922811,205.1869987487793,206.88499908447267,206.20370002746583,46.455145559896735,-0.4082134980781973,2.3824835543456158,2.5300537955229045,135929130.0,0.8143094269059046,1
2016-01-04,170.3721923828125,201.0200042724609,201.02999877929688,198.58999633789065,200.4900054931641,222353500,-0.0139794521655252,-0.014078085007926,204.9574989318848,206.8683990478516,206.1613000488281,41.47315152714893,-0.7060337285697074,2.554457805479218,2.726478437221043,138735595.0,0.9355637594350176,1
2016-01-05,170.66036987304688,201.3600006103516,201.8999938964844,200.0500030517578,201.3999938964844,110845800,0.0016913557390529,0.0016899270077034,204.54449920654295,206.79039916992187,206.1160500335693,42.26857266976992,-0.9042004835838212,2.425430910736037,2.663872180614297,134632190.0,-0.5014883957302223,1
2016-01-06,168.50759887695312,198.82000732421875,200.0599975585937,197.6000061035156,198.33999633789065,152112600,-0.012614189900843,-0.0126944242357676,204.06799926757813,206.61659942626957,206.0601500701904,38.10239938960215,-1.251775605254096,2.5702597419792115,2.7421666324872755,137136465.0,0.3722901544307497,1
2016-01-07,164.46484375,194.0500030517578,197.44000244140625,193.58999633789065,195.3300018310547,213436100,-0.0239915707511388,-0.0242840560808666,203.4229995727539,206.3575994873047,205.98630004882813,31.76951920380087,-1.8903402082946168,3.318626167128985,2.9198698006187627,142639650.0,0.4031454330541979,2
2016-01-08,162.65957641601562,191.9199981689453,195.8500061035156,191.5800018310547,195.19000244140625,209817200,-0.0109765774249659,-0.0110372645508516,202.75199966430665,206.06399932861328,205.91710006713868,29.418200169361384,-2.5390126918322267,4.160539313862183,3.016307977178916,145010435.0,-0.0169554260033799,2
2016-01-11,162.82057189941406,192.1100006103516,193.4100036621093,189.82000732421875,193.009994506836,187941300,0.000990008562,0.000989518826725,202.06399993896488,205.72719940185547,205.8513000488281,29.91648772557295,-3.003140366607568,4.718134310355098,3.0572857172297483,148601055.0,-0.1042617097168392,0
2016-01-12,164.13424682617188,193.6600036621093,194.5500030517578,191.13999938964844,193.82000732421875,172330500,0.0080683100662808,0.0080359352759325,201.6529998779297,205.42379943847652,205.7909000396729,34.00935571062925,-3.208902371301491,5.079214165688814,3.082479856149721,146658915.0,-0.0830621050296023,0
2016-01-13,160.04067993164062,188.8300018310547,194.8600006103516,188.3800048828125,194.4499969482422,221168900,-0.0249406265605666,-0.0252569140030496,200.9495002746582,205.04179962158204,205.6938000488281,28.43639649565489,-3.718842522512773,5.818057033560669,3.325159561248962,148598100.0,0.2833996303614277,0
2016-01-14,162.66807556152344,191.92999267578125,193.259994506836,187.6600036621093,189.5500030517578,240795600,0.0164168342671526,0.0162835349665719,200.2944999694824,204.6725994873047,205.6213000488281,35.71721105812294,-3.82869559328401,6.066588855768535,3.487647510068799,152934400.0,0.0887407768452075,0
2016-01-15,159.17617797851562,187.8099975585937,188.759994506836,185.5200042724609,186.7700042724609,324846400,-0.0214661349159079,-0.0216998835633958,199.28349990844723,204.20879943847655,205.53185005187987,31.17730091310652,-4.199791534509672,6.386041285476308,3.696386145301052,159325870.0,0.349054550830663,0
2016-01-19,159.38809204101562,188.0599975585937,190.1100006103516,186.1999969482422,189.9600067138672,195244400,0.0013311325448583,0.0013302473733657,198.44349975585936,203.7627993774414,205.4399500274658,31.74424079584112,-4.422732325674957,6.710583088980957,3.711644539358791,160433465.0,-0.3989639411118608,0
2016-01-20,157.34555053710938,185.6499938964844,187.5,181.0200042724609,185.02999877929688,286547800,-0.0128150786631718,-0.0128979001202459,197.72499923706056,203.2727993774414,205.32904998779296,29.243349575931163,-4.739250533101796,7.278194354808432,3.949383735556933,162191180.0,0.4676364597396902,0
2016-01-21,158.2269744873047,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900,0.0056019853440003,0.0055863525799393,196.9759994506836,202.8057995605469,205.2261000061035,31.74245406970374,-4.85026268595692,7.613900972523933,3.969427449269943,167025110.0,-0.3167879844130717,0
2016-01-22,161.4730224609375,190.5200042724609,190.759994506836,188.8800048828125,189.77999877929688,168319600,0.0205153022709758,0.0203076980313579,196.32699966430664,202.454599609375,205.13880004882813,40.12895409084476,-4.576437158953496,7.5816660732808705,3.9766106361385,169889780.0,-0.1402303383154665,0
2016-01-25,159.03211975097656,187.63999938964844,190.1499938964844,187.4100036621093,189.9199981689453,130371700,-0.0151165484895423,-0.0152319681504436,195.407999420166,202.0361996459961,205.032500076294,36.49756413008867,-4.539492338887982,7.4578462918756605,3.9147099200108633,170859005.0,-0.2254514625747684,0
2016-01-26,161.20181274414062,190.1999969482422,190.52999877929688,188.0200042724609,188.4199981689453,141036800,0.0136431334839099,0.0135509038588184,194.63399963378907,201.68539947509765,204.9333000946045,41.55996493277826,-4.25459853115521,7.131833328444624,3.841516310699261,175483865.0,0.0818053304513173,0
2016-01-27,159.4473876953125,188.1300048828125,191.5599975585937,187.0599975585937,189.5800018310547,185681700,-0.0108832392147355,-0.0109428948887975,193.77999954223637,201.3511996459961,204.82850013732912,38.862181225938734,-4.148033250758942,6.81430996122357,3.888550859935028,181472955.0,0.3165478797023189,0
2016-01-28,160.2779998779297,189.1100006103516,190.1999969482422,187.1600036621093,189.9600067138672,143798800,0.0052091410306907,0.0051956203891781,192.8654998779297,201.0825997924805,204.72660011291504,40.820762094804536,-3.939094602658912,6.077742117971383,3.827939604663445,184030860.0,-0.2255628853031828,0
2016-01-29,164.18515014648438,193.72000122070312,193.8800048828125,189.8800048828125,190.0200042724609,210529300,0.0243773496667165,0.0240849642697306,192.25500030517577,200.8445999145508,204.64305015563968,49.08395208403271,-3.3627569282202217,5.253745740004711,3.8952299380775495,191391440.0,0.4640546374517729,0
2016-02-01,164.1258087158203,193.6499938964844,194.5800018310547,191.83999633789065,192.52999877929688,136061600,-0.0003613840789674,-0.00036144939393,191.74400024414064,200.6081997680664,204.55945014953613,48.972123073697226,-2.878472930768936,4.508766449933717,3.8127139062980127,192450625.0,-0.3537165610677468,0
2016-02-02,161.1678924560547,190.1600036621093,191.97000122070312,189.5399932861328,191.9600067138672,182564900,-0.0180221551478109,-0.0181865321324966,191.20100021362305,200.2367999267578,204.47050018310543,43.63491089922615,-2.744648815499204,3.952469826620351,3.833948670873269,190461195.0,0.3417812226226944,0
2016-02-03,162.1341094970703,191.3000030517578,191.77999877929688,187.1000061035156,191.4100036621093,205054900,0.0059949482945642,0.0059770500889594,190.69800033569337,199.8917999267578,204.37775016784667,45.71605442637849,-2.517582690509641,3.1502938194950483,3.8943803855095545,195171650.0,0.1231890686544894,1
2016-02-04,162.3883514404297,191.6000061035156,192.75,189.9600067138672,190.7100067138672,139531800,0.0015682333872029,0.001567004993329,190.3370002746582,199.53760009765625,204.28775016784667,46.27819914455712,-2.2870596119245192,2.5215165427931123,3.81549559269693,194542610.0,-0.3195393038644772,1
2016-02-05,159.2948455810547,187.9499969482422,191.6699981689453,187.1999969482422,190.9900054931641,180788300,-0.0190501515605454,-0.0192339436191548,190.03199996948243,199.11519989013672,204.17435012817384,40.749174700315386,-2.3715558264232186,2.4154520048880137,3.8622459946973726,192910220.0,0.2956781178197372,1
2016-02-08,157.1505889892578,185.4199981689453,186.1199951171875,182.8000030517578,185.7700042724609,191526700,-0.0134610205925865,-0.0135524414694514,189.7069999694824,198.6365997314453,204.045650100708,37.4125990206163,-2.6125535514994738,2.579751954390145,3.954227987682159,191995695.0,0.0593976490735297,1
2016-02-09,157.1590118408203,185.42999267578125,186.94000244140625,183.1999969482422,183.3600006103516,184513100,5.390198972410332e-05,5.390053706405582e-05,189.37299957275388,198.15879943847656,203.9145500946045,37.43439335267852,-2.7707994603272823,2.682639477783373,3.938926380930866,191824285.0,-0.0366194373943684,1
2016-02-10,157.0233917236328,185.2700042724609,188.33999633789065,185.1199951171875,186.4100036621093,148214100,-0.0008627967946915,-0.0008631692180786,188.9534996032715,197.6729995727539,203.7870500946045,37.21101556395051,-2.8759678431743225,2.63250029911166,3.887574583771744,190618465.0,-0.1967285791632138,1
2016-02-11,154.98089599609375,182.8600006103516,184.1000061035156,181.08999633789065,182.33999633789065,219058900,-0.0130080617829809,-0.0130934075485595,188.65499954223637,197.1563995361328,203.6441500854492,33.92683920789588,-3.117841166391713,2.9647448742625047,3.908462680257352,190512965.0,0.4779896109749342,1
2016-02-12,158.1761016845703,186.6300048828125,186.6499938964844,183.9600067138672,184.9600067138672,127632400,0.020616888657319,0.0204072372840124,188.3900001525879,196.67539978027344,203.52445007324215,42.479245844823446,-2.9710710227743675,2.8925954566016525,3.9000005806770273,184854805.0,-0.4173603537678679,1
2016-02-16,160.8458251953125,189.77999877929688,189.8099975585937,187.6300048828125,188.7700042724609,120250700,0.0168782822379622,0.0167374267553103,188.48850021362304,196.30039978027344,203.4310500335693,48.47982466205178,-2.570940245887101,2.9053191596416115,3.848571444613039,174625020.0,-0.0578356279440016,1
2016-02-17,163.47323608398438,192.8800048828125,193.32000732421875,191.009994506836,191.1600036621093,136009500,0.016334735606784,0.0162027590747905,188.729500579834,196.04579986572264,203.34185005187987,53.60891792183233,-1.980855073448396,3.063510062623397,3.8265312374922416,171663275.0,0.1310495489839145,1
2016-02-18,162.8036651611328,192.08999633789065,193.2700042724609,191.72000122070312,193.1999969482422,102343000,-0.004095855064924,-0.0041042660539313,189.0515007019043,195.6951998901367,203.24569999694825,52.18315435045903,-1.558984408329792,3.0612404858072053,3.663922081368352,162453035.0,-0.2475305033839547,1
2016-02-19,162.72738647460938,192.0,192.17999267578125,190.4499969482422,191.1699981689453,114793000,-0.0004685113207683,-0.000468621106489,189.317000579834,195.3681997680664,203.1612000274658,52.01344575826929,-1.2178719494124266,3.0758810744572327,3.52578448466626,158404040.0,0.1216497464408898,1
2016-02-22,165.0835418701172,194.77999877929688,194.9499969482422,193.7899932861328,193.8699951171875,103640300,0.0144791603088378,0.014375338238185,189.53000030517575,195.1247998046875,203.09490005493163,56.69817168251042,-0.7149734314060368,3.3027070004278416,3.484656803493112,155170075.0,-0.0971548787818072,0
2016-02-23,162.9985809326172,192.32000732421875,194.32000732421875,192.17999267578125,194.0,111455300,-0.0126295896421352,-0.0127100208356243,189.7640007019043,194.86440002441407,203.0121501159668,51.87231998954468,-0.5090554102231692,3.3274497036418538,3.421467467780434,154224255.0,0.075405030668572,0
2016-02-24,163.74440002441406,193.1999969482422,193.52999877929688,189.32000732421875,190.6300048828125,150812200,0.00457565302886,0.0045652165522275,189.91400070190429,194.6110000610352,202.9200501251221,53.40029659616103,-0.2717238235028389,3.4146163115971886,3.477790609730269,154713025.0,0.3531182456105721,0
2016-02-25,165.72764587402344,195.5399932861328,195.5500030517578,192.8300018310547,193.72999572753903,110728300,0.0121117824785343,0.0120390217599483,190.2845001220703,194.4841998291016,202.84470008850096,57.2839066342695,0.1039826696682268,3.607421018003072,3.4236627962283306,150965355.0,-0.2657868527877718,0
2016-02-26,165.34629821777344,195.08999633789065,196.67999267578125,194.8999938964844,196.57000732421875,129833700,-0.0023013038953298,-0.0023039559647322,190.5834999084473,194.3279998779297,202.77025009155275,56.31198252770815,0.3612574286214567,3.749958378391072,3.306258223590368,150267100.0,0.1725430626136226,0
2016-02-29,164.04954528808594,193.5599975585937,196.22999572753903,193.3300018310547,195.1100006103516,125918100,-0.0078425281050651,-0.0078734424658438,190.57549972534176,194.0985998535156,202.6879500579834,53.01822868637706,0.436657893514166,3.743079134072098,3.277239343082795,146036540.0,-0.030158579783215,0
2016-03-01,167.90585327148438,198.1100006103516,198.2100067138672,194.4499969482422,195.009994506836,141799700,0.0235069389809252,0.0232349057551655,190.7985000610352,193.90019989013672,202.61745002746585,60.43056991315687,0.8537193798978251,4.055689913780188,3.375294329667845,146323445.0,0.1261264266217485,0
2016-03-02,168.66014099121094,199.0,199.0599975585937,197.25,197.7400054931641,102415000,0.0044924505926324,0.0044823896573848,191.2404998779297,193.78299987792968,202.5502500152588,61.70333903791878,1.2417450612256573,4.445420113310768,3.2634874174482627,142315950.0,-0.277748824574382,0
2016-03-03,169.3212127685547,199.77999877929688,199.8000030517578,198.1100006103516,198.7899932861328,95172200,0.0039195918557632,0.0039119302692744,191.66449966430665,193.7781997680664,202.4836499786377,62.83170852112282,1.5938249698882316,4.838428540965337,3.15109563344526,136821815.0,-0.0707201093589806,0
2016-03-04,169.8721160888672,200.42999267578125,201.3500061035156,199.02999877929688,200.009994506836,129293600,0.003253548405526,0.0032482670692009,192.10599899291992,193.75339965820316,202.4206499481201,63.78918638897551,1.903359169615328,5.220045872686305,3.091732182786221,136309905.0,0.3585227618989579,0
